Iteration,ROI,Net Profit,Max Drawdown,Trades
925,-1.759743324793726,-175.9743324793726,5.406873938482567,6
926,-1.759743324793726,-175.9743324793726,7.208075958635309,6
927,-1.759743324793726,-175.9743324793726,7.0767778905805585,6
928,-1.759743324793708,-175.9743324793708,6.021273361937709,6
929,-1.759743324793726,-175.9743324793726,4.455723617851436,6
930,-1.759743324793708,-175.9743324793708,6.835647163492464,6
931,-1.759743324793708,-175.9743324793708,4.274905121666152,6
932,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
933,-1.759743324793708,-175.9743324793708,6.835647163492464,6
934,-1.759743324793726,-175.9743324793726,6.362808183635316,6
935,-1.759743324793708,-175.9743324793708,4.338751726344469,6
936,-1.759743324793726,-175.9743324793726,6.25214171348256,6
937,-1.759743324793708,-175.9743324793708,3.666116152942741,6
938,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
939,-1.759743324793708,-175.9743324793708,6.0237033923395655,6
940,-1.759743324793708,-175.9743324793708,6.08281238434237,6
941,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
942,-1.759743324793708,-175.9743324793708,4.338751726344469,6
943,-1.759743324793726,-175.9743324793726,6.294312146476441,6
944,-1.759743324793726,-175.9743324793726,4.455723617851436,6
945,-1.759743324793708,-175.9743324793708,6.835647163492464,6
946,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
947,-1.759743324793726,-175.9743324793726,6.25214171348256,6
948,-1.759743324793726,-175.9743324793726,6.302559855653871,6
949,-1.759743324793708,-175.9743324793708,5.983345975298552,6
950,-1.759743324793726,-175.9743324793726,7.139579921476434,6
951,-1.759743324793708,-175.9743324793708,3.666116152942741,6
952,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
953,-1.759743324793726,-175.9743324793726,6.302559855653871,6
954,-1.759743324793726,-175.9743324793726,7.139579921476434,6
955,-1.759743324793708,-175.9743324793708,5.92167649079729,6
956,-1.759743324793726,-175.9743324793726,3.610455842851443,6
957,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
958,-1.759743324793726,-175.9743324793726,7.13982393658191,6
959,-1.759743324793726,-175.9743324793726,6.302559855653871,6
960,-1.759743324793708,-175.9743324793708,6.835647163492464,6
961,-1.759743324793708,-175.9743324793708,4.31219342934717,6
962,-1.759743324793726,-175.9743324793726,3.576269062187192,6
963,-1.759743324793708,-175.9743324793708,6.021273361937709,6
964,-1.759743324793726,-175.9743324793726,6.362808183635316,6
965,-1.759743324793708,-175.9743324793708,6.021273361937709,6
966,-1.759743324793708,-175.9743324793708,6.832630920116066,6
967,-1.759743324793726,-175.9743324793726,6.25214171348256,6
968,-1.759743324793726,-175.9743324793726,4.387227580692561,6
969,-1.759743324793726,-175.9743324793726,7.208075958635309,6
970,-1.759743324793708,-175.9743324793708,6.835647163492464,6
971,-1.759743324793726,-175.9743324793726,6.294312146476441,6
972,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
973,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
974,-1.759743324793708,-175.9743324793708,5.983345975298552,6
975,-1.759743324793708,-175.9743324793708,3.631402334448472,6
976,-1.759743324793708,-175.9743324793708,6.837112730610197,6
977,-1.759743324793726,-175.9743324793726,7.13982393658191,6
978,-1.759743324793726,-175.9743324793726,7.208075958635309,6
979,-1.759743324793708,-175.9743324793708,6.08281238434237,6
980,-1.759743324793708,-175.9743324793708,4.315098550409469,6
981,-1.759743324793726,-175.9743324793726,5.406873938482567,6
982,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
983,-1.759743324793708,-175.9743324793708,3.5448508445253197,6
984,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
985,-1.759743324793726,-175.9743324793726,7.13982393658191,6
986,-1.759743324793708,-175.9743324793708,6.775091091478467,6
987,-1.759743324793726,-175.9743324793726,7.0767778905805585,6
988,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
989,-1.759743324793708,-175.9743324793708,3.563554874394717,6
990,-1.759743324793726,-175.9743324793726,6.362808183635316,6
991,-1.759743324793708,-175.9743324793708,5.983345975298552,6
992,-1.759743324793726,-175.9743324793726,6.25214171348256,6
993,-1.759743324793726,-175.9743324793726,7.13982393658191,6
994,-1.759743324793726,-175.9743324793726,5.406873938482567,6
995,-1.759743324793708,-175.9743324793708,6.835647163492464,6
996,-1.759743324793708,-175.9743324793708,3.666116152942741,6
997,-1.759743324793708,-175.9743324793708,4.274905121666152,6
998,-1.759743324793726,-175.9743324793726,7.071976476528155,6
999,-1.759743324793708,-175.9743324793708,6.08281238434237,6
1000,-1.759743324793708,-175.9743324793708,5.983345975298552,6
